우체국구분코드,우체국우편번호,관내우체국명,지방청명,총괄국명,우체국주소,우체국전화번호,우체국FAX번호,우편영업시간,금융영업시간
53814,61687,광주주월동우편취급국,전남청,광주우체국,광주 남구 봉선로19번길 31,062-672-0015,062-672-0015,09:00~18:00,미운영
42839,15588,안산한양대우편취급국,경인청,안산우체국,경기 안산시 상록구 한양대학로 55 (사동),031-400-4546,031-436-8046,09:00~18:00,미운영
22373,25578,강릉입암동취급국,강원청,강릉우체국,강원특별자치도 강릉시 월대산로 15,033-653-6116,033-653-6119,09:00~18:00,미운영
75383,42601,성서계명대학교우편취급국,경북청,대구달서우체국,대구달서구 달구벌대로 1095,053-592-1350,053-592-1340,09:00~18:00,미운영
60711,47851,부산온천3동우체국,부산청,동래우체국,부산 동래구 석사북로 106,051-505-8004,051-505-3714,09:00~18:00,09:00~16:30
65850,51436,창원용호동우편취급국,부산청,창원우체국,경남 창원시 성산구 용지로153번길 3,055-281-0205,055-281-2115,09:00~18:00,미운영
56164,55630,장수우체국,전북청,장수우체국,전북특별자치도 장수군 장수읍 싸리재로 5,063-351-5503,0505-005-2159,09:00~18:00,09:00~16:30
14648,07946,서울목동동신우편취급국,서울청,서울양천우체국,서울 양천구 목동중앙북로1길 46 (목동),02-2644-0338,02-2644-0337,09:00~18:00,미운영
31452,33485,보령성주우체국,충청청,보령우체국,충남 보령시 성주면 성주중앙길 39(성주리),041-933-5205,041-933-5276,09:00~12:00,09:00~12:00
35503,28426,서청주우체국,충청청,서청주우체국,충북 청주시 흥덕구 죽천로 109 (복대동),043-230-5720,043-230-5719,09:00~18:00,09:00~16:30
15181,01450,서울도봉우체국,서울청,서울도봉우체국,서울 도봉구 노해로 150,02-3499-3600,02-900-1479,09:00~18:00,09:00~16:30
49374,17052,용인중앙동우체국,경인청,용인우체국,경기 용인시 처인구 금령로 101(김량장동),031-332-0100,031-335-6030,09:00~18:00,09:00~16:30
14666,08017,서울신정6동우편취급국,서울청,서울양천우체국,서울 양천구 신목로5길 23,02-2654-3838,미운영,09:00~18:00,미운영
51230,58635,목포원산정우편취급국,전남청,목포우체국,목포시 양을로 99번길8 라송센트럴카운티 B101,061-274-7100,061-274-7102,09:00~18:00,미운영
35656,31198,동천안우체국,충청청,동천안우체국,충남 천안시 동남구 청수5로 10 (청당동),041-629-6310,041-621-6329,09:00~18:00,09:00~16:30
31523,32129,근흥우체국,충청청,태안우체국,충남  태안군 근흥면 근흥로 706-4(용신리),041-673-1500,041-673-1712,09:00~18:00,09:00~16:30
60275,52043,함안우체국,부산청,함안우체국,경남 함안군 가야읍 함안대로 523 (말산리),055-582-0002,055-582-0005,09:00~18:00,09:00~16:30
40291,17019,용인우체국,경인청,용인우체국,경기 용인시 처인구 중부대로1161번길 73(삼가동) 용인우체국,031-330-2830,0505-005-1345,09:00~18:00,09:00~16:30
11361,05698,서울헬리오시티우편취급국,서울청,서울송파우체국,"서울 송파구 송파대로 345, 1A동 2043호",02-400-2776,02-401-2776,09:00~18:00,미운영
13070,02126,서울면목2동우편취급국,서울청,서울중랑우체국,서울중랑구 중랑천로 64 (면목동),02-491-0004,02-2207-5409,09:00~18:00,미운영
49294,16499,수원아주대학교우편취급국,경인청,동수원우체국,경기 수원시 영통구 월드컵로 206(원천동),031-219-2275,031-213-5158,09:00~18:00,미운영
49285,16227,수원경기대학교우편취급국,경인청,동수원우체국,경기 수원시 영통구 광교산로 154-42,031-249-8985,031-249-8679,09:00~18:00,미운영
67041,46241,부산대학교우편취급국,부산청,부산금정우체국,부산 금정구 부산대학로63번길 2,051-516-7580,051-517-7580,09:00~18:00,미운영
65967,53304,거제아주우편취급국,부산청,거제우체국,경남 거제시 거제대로 3449,055-682-4949,055-681-6276,09:00~18:00,미운영
41510,16655,수원세류동우체국,경인청,서수원우체국,경기 수원시 권선구 덕영대로 1084(세류동),031-232-2004,031-224-6342,09:00~18:00,09:00~16:30
32253,27021,가곡우체국,충청청,단양우체국,충북 단양군 가곡면 남한강로 528(사평리),043-422-8000,043-422-8600,09:00~12:00,09:00~12:00
32271,27015,어상천우체국,충청청,단양우체국,충북 단양군 어상천면 어상천로 941(임현리),043-423-6000,043-423-6222,14:00~18:00,14:00~16:30
63310,50216,대병우체국,부산청,합천우체국,경남 합천군 대병면 신성동길 32,055-933-8000,055-933-1790,09:00~12:00,09:00~12:00
62528,50211,봉산우체국,부산청,합천우체국,경남 합천군 봉산면 서부로 4351,055-933-6000,055-933-1791,15:00~18:00,15:00~18:00
52031,59266,강진대구우체국,전남청,강진우체국,전남  강진군 대구면 수동길 11,061-432-3002,061-434-1337,14:00~18:00,14:00~16:30
52022,59208,옴천우체국,전남청,강진우체국,전남  강진군 옴천면 개산중앙길 12,061-432-3502,061-434-1339,09:00~12:00,09:00~12:00
57232,54177,군산회현우편취급국,전북청,군산우체국,전북특별자치도 군산시 회현면 대위로 431,063-466-1301,063-466-1302,09:00~18:00,미운영
58766,54172,군산옥구우체국,전북청,군산우체국,전북특별자치도 군산시 옥구읍 상평로 17,063-464-9718,063-464-9709,14:00~18:00,14:00~16:30
72640,37517,포항월포우체국,경북청,포항우체국,경북 포항시 북구 청하면 월포로160번길 14,054-232-3501,054-232-8317,14:00~18:00,14:00~18:00
72659,37556,포항우목우체국,경북청,포항우체국,경북 포항시 북구 흥해읍 죽천길213번길 16,054-251-7701,054-252-5726,09:00~12:00,09:00~12:00
21778,26214,쌍용출장소,강원청,영월우체국,강원특별자치도 영월군 한반도면 쌍용로 203-5,033-372-5002,033-372-6836,14:00~18:00,14:00~18:00
20619,26242,석항우편취급국,강원청,영월우체국,강원특별자치도 영월군 산솔면 영월로 3855,033-378-2625,033-378-2627,09:00~18:00,미운영
42777,10834,파주연풍우편취급국,경인청,파주우체국,경기 파주시 파주읍 술이홀로 443,031-953-4078,031-953-4079,13:00~18:00,미운영
42786,10806,파주웅담우편취급국,경인청,파주우체국,경기 파주시 법원읍 술이홀로 1704,031-958-1206,031-959-1206,13:00~18:00,미운영
41547,16571,수원권선동우체국,경인청,서수원우체국,경기 수원시 권선구 경수대로 382(권선동),031-224-1005,031-224-5972,09:00~18:00,09:00~16:30
41538,16558,수원곡선동우체국,경인청,서수원우체국,경기 수원시 권선구 권중로 81(권선동),031-233-2434,031-225-1601,09:00~18:00,09:00~16:30
57198,54538,익산원광대학교취급국,전북청,익산우체국,전북특별자치도 익산시 익산대로 460,063-852-0600,063-850-5015,09:00~18:00,미운영
60471,48791,부산수정동우체국,부산청,동부산우체국,부산 동구 수정로 9 부산수정동우체국,051-468-2005,051-462-5847,09:00~18:00,09:00~16:30
13847,01682,서울상계5동취급국,서울청,서울노원우체국,서울노원구 한글비석로31길 19(상계5동),02-933-8765,02-933-8765,09:00~18:00,미운영
11503,01640,서울상계3동우체국,서울청,서울노원우체국,서울 노원구 덕릉로113길 18(상계3동),02-936-2005,02-936-8096,09:00~18:00,09:00~16:30
11496,01630,서울상계1동우체국,서울청,서울노원우체국,서울 노원구 동일로 1632(상계1동),02-934-7063,02-936-8994,09:00~18:00,09:00~16:30
41449,16088,의왕부곡우체국,경인청,군포우체국,경기 의왕시 부곡중앙남2길 11(삼동),031-461-3305,031-461-7205,09:00~18:00,09:00~16:30
45965,16037,의왕내손동우체국,경인청,군포우체국,경기 의왕시 복지로 14(내손동),031-422-8640,031-422-8641,09:00~18:00,09:00~16:30
45027,15848,군포당정취급국,경인청,군포우체국,경기 군포시 봉성로 81(당정동),031-429-8811,031-479-2382,09:00~18:00,미운영
45063,16035,의왕내손취급국,경인청,군포우체국,경기 의왕시 백운초등길 7,031-423-9966,031-423-9966,09:00~18:00,미운영
45036,15806,군포산본1동취급국,경인청,군포우체국,경기 군포시 산본천로215번길 5(산본1동),031-392-0116,031-396-1142,09:00~18:00,미운영
45045,15888,군포대야미동취급국,경인청,군포우체국,"경기 군포시 대야1로11번길 4, (대야미동)",031-502-6767,031-502-6644,09:00~18:00,미운영
13856,01765,서울상계미도취급국,서울청,서울노원우체국,"서울 노원구 덕릉로 459-37 가동(상계6,7동) 상계주공 1단지A상가 127",02-937-2015,02-937-2045,09:00~18:00,미운영
13874,01675,서울상계8동취급국,서울청,서울노원우체국,서울 노원구 한글비석로 571 주공10단지 복합상가 203(동일초교앞),02-934-2115,02-934-2115,09:00~18:00,미운영
15092,01795,삼육대학교우편취급국,서울청,서울노원우체국,서울 노원구 화랑로 815(공릉2동),02-935-8933,02-975-7166,09:00~18:00,미운영
62831,51698,제602군사우체국,부산청,진해우체국,경남 창원시 진해구 충장로 1,055-542-0602,055-544-1052,08:00~17:00,08:00~16:30
58971,54101,군산수송동우체국,전북청,군산우체국,"전북특별자치도 군산시 월명로 211, 상가 2층 (수송동)",063-731-0071,063-461-1956,09:00~18:00,09:00~16:30
49463,21610,인천서창동우체국,경인청,인천남동우체국,인천 남동구 서창방산로 67,032-719-8310,032-461-1563,09:00~18:00,09:00~16:30
35996,27738,음성동성우체국,충청청,음성우체국,충북 음성군 맹동면 장성2길 17(동성리),043-750-7789,미운영,09:00~18:00,09:00~16:30
35978,31207,천안신방동우체국,충청청,동천안우체국,충남 천안시 동남구 통정10로 43-8,041-415-2223,041-592-9334,09:00~18:00,09:00~16:30
58962,54866,전주장동우체국,전북청,동전주우체국,전북특별자치도 전주시 덕진구 출판로 90,063-716-9561,063-221-3238,09:00~18:00,09:00~16:30
15421,08365,서울구로우체국,서울청,서울구로우체국,서울구로구 금오로 931(천왕동),02-6950-0599,02-3666-9837,09:00~18:00,09:00~16:30
53930,58462,영암삼호산단취급국,전남청,영암우체국,전남 영암군 삼호읍 신항로 123-11,061-461-0044,061-461-0044,09:00~18:00,미운영
41403,15861,군포당동우체국,경인청,군포우체국,경기 군포시 군포로 495(당동),031-396-1001,031-396-1205,09:00~18:00,09:00~16:30
49392,10550,고양삼송동취급국,경인청,고양덕양우체국,경기 고양시 덕양구 삼원로 15(삼송동),02-382-2121,02-359-2121,09:00~18:00,미운영
49436,17513,안성삼죽우편취급국,경인청,안성우체국,"경기  안성시 삼죽면 삼백로5, (삼죽농협)",031-8046-3911,031-674-4772,09:00~18:00,미운영
11478,01911,서울월계3동우체국,서울청,서울노원우체국,서울 노원구 마들로 57-1(월계3동),02-974-1005,02-979-4581,09:00~18:00,09:00~16:30
11521,01678,서울상계10동우체국,서울청,서울노원우체국,서울 노원구 노원로 510(상계10동),02-932-0101,02-952-8083,09:00~18:00,09:00~16:30
14308,08784,서울봉천역전우편취급국,서울청,서울관악우체국,서울 관악구 남부순환로 1722(봉천동) 서울봉천역전우편취급국,02-871-0508,02-878-9820,09:00~18:00,미운영
72220,42260,제96군사우편출장소,경북청,대구수성우체국,대구 수성구 가천동 산45,053-791-3999,053-793-5506,09:00~12:00,미운영
40228,10077,김포우체국,경인청,김포우체국,경기 김포시 김포한강11로 157,031-8048-0160,0505-005-1363,09:00~18:00,09:00~16:30
40906,10494,고양행신3동우체국,경인청,고양덕양우체국,경기 고양시 덕양구 중앙로558번길 84 (행신동),031-973-0015,031-979-2908,09:00~18:00,09:00~16:30
21698,26498,부론우체국,강원청,원주우체국,강원특별자치도 원주시 부론면 법천시장길 35,033-732-3006,033-732-9224,09:00~18:00,09:00~16:30
13810,05571,서울잠실우성우편취급국,서울청,서울송파우체국,서울 송파구 올림픽로4길 48(잠실7동)프리마상가 205,02-413-0233,02-424-5932,09:00~18:00,미운영
46060,16890,용인단국대우편취급국,경인청,용인수지우체국,경기 용인시 수지구 죽전로 152(죽전동),031-8005-2897,031-8021-7123,09:00~18:00,미운영
45250,16866,용인죽전2동우편취급국,경인청,용인수지우체국,경기 용인시 수지구 용구대로2790번길 6 (죽전동),031-265-0213,031-265-0213,09:00~18:00,미운영
49249,21983,인천연세대학교국제캠퍼스우편취급국,경인청,인천우체국,"인천 연수구 송도과학로 85, Y플라자 지하1층",032-749-5162,032-812-0860,09:00~18:00,미운영
53798,61601,광주군분로우편취급국,전남청,광주우체국,광주 남구 금화로 392,062-366-6997,062-367-6997,09:00~18:00,미운영
60284,52942,고성우체국,부산청,고성우체국,경남 고성군 고성읍 중앙로25번길 30,055-673-5100,055-674-6842,09:00~18:00,09:00~16:30
61825,52915,고성회화우체국,부산청,고성우체국,경남 고성군 회화면 배둔로28번길 6,055-673-2001,055-673-2747,09:00~18:00,09:00~16:30
63927,52928,고성대가우체국,부산청,고성우체국,경남  고성군 대가면 대가로 551,055-672-4001,055-672-0174,09:00~18:00,09:00~16:30
63936,52906,고성영현우체국,부산청,고성우체국,경남  고성군 영현면 대가로 1675-9,055-673-0001,055-673-2745,09:00~18:00,09:00~16:30
35405,31158,천안우체국,충청청,천안우체국,충남 천안시 서북구 백석3로 105,041-629-2550,041-622-8975,09:00~18:00,09:00~16:30
44922,14035,경기안양6동우편취급국,경인청,안양우체국,"경기 안양시 만안구 만안로 35, 113-1호(안양동, 빌로채종합상가)",031-449-3255,031-449-3255,09:00~18:00,미운영
67247,52853,진주충무공동우체국,부산청,진주우체국,경남 진주시 충의로 153(충무공동),055-790-9557,055-752-4167,09:00~18:00,09:00~16:30
65761,51264,마산장군동4가취급국,부산청,마산우체국,경남 창원시 마산합포구 완월동8길 40,055-243-7835,055-243-7835,09:00~18:00,미운영
60640,49047,부산영선동우체국,부산청,부산영도우체국,부산영도구 절영로 96-1,051-412-1077,051-412-1055,09:00~18:00,09:00~16:30
30400,34838,대전선화동우체국,충청청,서대전우체국,대전 중구 중앙로129번길 5(선화동),042-257-2005,042-257-1736,09:00~18:00,09:00~16:30
58300,55095,전주광진우편취급국,전북청,전주우체국,전북특별자치도 전주시 완산구 안행로 107,063-221-5114,063-221-5114,09:00~18:00,미운영
62859,52511,제336군사우편출장소,부산청,사천우체국,경남 사천시 사천읍 사천대로 1949,055-852-2092,055-852-6690,09:00~14:00,미운영
